,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,record,evaluation,gold_standard
3,0.2945205479452055,0.6774461028192371,0.41055276381909545,0.4,0.47802600457252187,0.5361057112625803,0.5054027345399209,gold_standard_union_01-02-0017,record,union
4,0.2335976928622927,0.5373134328358209,0.3256281407035176,0.5,0.47802600457252187,0.5361057112625803,0.5054027345399209,gold_standard_union_01-02-0017,record,union
5,0.16943042537851477,0.38971807628524047,0.23618090452261306,0.6,0.47802600457252187,0.5361057112625803,0.5054027345399209,gold_standard_union_01-02-0017,record,union
6,0.10814708002883922,0.24875621890547264,0.15075376884422112,0.7,0.47802600457252187,0.5361057112625803,0.5054027345399209,gold_standard_union_01-02-0017,record,union
7,0.05191059841384282,0.11940298507462686,0.07236180904522611,0.8,0.47802600457252187,0.5361057112625803,0.5054027345399209,gold_standard_union_01-02-0017,record,union
8,0.013338139870223503,0.03067993366500829,0.0185929648241206,0.9,0.47802600457252187,0.5361057112625803,0.5054027345399209,gold_standard_union_01-02-0017,record,union
0,0.31180919139034324,0.8988261598658468,0.4630002879355024,0.1,0.3709415601200188,0.7770519640289016,0.5021646233499384,gold_standard_union_01-02-0018,record,union
1,0.3100639906922629,0.8937954164337619,0.46040886841347534,0.2,0.3709415601200188,0.7770519640289016,0.5021646233499384,gold_standard_union_01-02-0018,record,union
2,0.30754314523948034,0.8865287870318613,0.4566657068816586,0.3,0.3709415601200188,0.7770519640289016,0.5021646233499384,gold_standard_union_01-02-0018,record,union
3,0.29396936203218926,0.8474007825600894,0.4365102217103369,0.4,0.3709415601200188,0.7770519640289016,0.5021646233499384,gold_standard_union_01-02-0018,record,union
4,0.26507659491952684,0.7641140301844606,0.3936078318456665,0.5,0.3709415601200188,0.7770519640289016,0.5021646233499384,gold_standard_union_01-02-0018,record,union
5,0.21873182082606166,0.6305198434879821,0.32479124676072557,0.6,0.3709415601200188,0.7770519640289016,0.5021646233499384,gold_standard_union_01-02-0018,record,union
6,0.14950552646887724,0.4309670206819452,0.2219982723869853,0.7,0.3709415601200188,0.7770519640289016,0.5021646233499384,gold_standard_union_01-02-0018,record,union
7,0.07930967616831491,0.2286193404136389,0.11776562050100779,0.8,0.3709415601200188,0.7770519640289016,0.5021646233499384,gold_standard_union_01-02-0018,record,union
8,0.02443280977312391,0.07043040804918949,0.036279873308378924,0.9,0.3709415601200188,0.7770519640289016,0.5021646233499384,gold_standard_union_01-02-0018,record,union
0,0.5433734939759036,0.8501413760603205,0.6629915472252849,0.1,0.5894128113879004,0.5537974683544303,0.5710503632557566,gold_standard_union_01-02-0019,record,union
1,0.5379518072289157,0.8416588124410933,0.6563763322307975,0.2,0.5894128113879004,0.5537974683544303,0.5710503632557566,gold_standard_union_01-02-0019,record,union
2,0.5090361445783133,0.7964184731385485,0.6210951855935317,0.3,0.5894128113879004,0.5537974683544303,0.5710503632557566,gold_standard_union_01-02-0019,record,union
3,0.44156626506024094,0.6908576814326107,0.5387725101065786,0.4,0.5894128113879004,0.5537974683544303,0.5710503632557566,gold_standard_union_01-02-0019,record,union
4,0.363855421686747,0.5692742695570217,0.4439544285189269,0.5,0.5894128113879004,0.5537974683544303,0.5710503632557566,gold_standard_union_01-02-0019,record,union
5,0.2789156626506024,0.4363807728557964,0.3403160602719588,0.6,0.5894128113879004,0.5537974683544303,0.5710503632557566,gold_standard_union_01-02-0019,record,union
6,0.186144578313253,0.29123468426013194,0.22712238147739802,0.7,0.5894128113879004,0.5537974683544303,0.5710503632557566,gold_standard_union_01-02-0019,record,union
7,0.08795180722891566,0.13760603204524033,0.10731348768834986,0.8,0.5894128113879004,0.5537974683544303,0.5710503632557566,gold_standard_union_01-02-0019,record,union
8,0.021686746987951807,0.033930254476908575,0.02646085997794928,0.9,0.5894128113879004,0.5537974683544303,0.5710503632557566,gold_standard_union_01-02-0019,record,union
