,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,lam3,threshold,record,evaluation,gold_standard
5,0.3296783625730994,0.6564774381368268,0.4389294403892944,0.6,0.3716177463746721,0.783674112031146,0.5041621392659165,47,2.5,01-02-0014,record,intersection
6,0.26242690058479534,0.5225618631732168,0.34939172749391734,0.7,0.3716177463746721,0.783674112031146,0.5041621392659165,47,2.5,01-02-0014,record,intersection
7,0.16666666666666666,0.3318777292576419,0.2218978102189781,0.8,0.3716177463746721,0.783674112031146,0.5041621392659165,47,2.5,01-02-0014,record,intersection
8,0.06140350877192982,0.1222707423580786,0.08175182481751825,0.9,0.3716177463746721,0.783674112031146,0.5041621392659165,47,2.5,01-02-0014,record,intersection
0,0.47401433691756273,0.7700145560407569,0.5867997781475318,0.1,0.4233657764456269,0.7197360605171439,0.5331311808690259,47,3.0,01-02-0014,record,intersection
1,0.4731182795698925,0.7685589519650655,0.5856905158069884,0.2,0.4233657764456269,0.7197360605171439,0.5331311808690259,47,3.0,01-02-0014,record,intersection
2,0.46774193548387094,0.759825327510917,0.5790349417637272,0.3,0.4233657764456269,0.7197360605171439,0.5331311808690259,47,3.0,01-02-0014,record,intersection
3,0.4507168458781362,0.7321688500727802,0.5579589572934,0.4,0.4233657764456269,0.7197360605171439,0.5331311808690259,47,3.0,01-02-0014,record,intersection
4,0.41935483870967744,0.6812227074235808,0.519134775374376,0.5,0.4233657764456269,0.7197360605171439,0.5331311808690259,47,3.0,01-02-0014,record,intersection
5,0.3763440860215054,0.611353711790393,0.46589018302828616,0.6,0.4233657764456269,0.7197360605171439,0.5331311808690259,47,3.0,01-02-0014,record,intersection
6,0.30913978494623656,0.5021834061135371,0.3826955074875208,0.7,0.4233657764456269,0.7197360605171439,0.5331311808690259,47,3.0,01-02-0014,record,intersection
7,0.20161290322580644,0.32751091703056767,0.24958402662229612,0.8,0.4233657764456269,0.7197360605171439,0.5331311808690259,47,3.0,01-02-0014,record,intersection
8,0.07616487455197132,0.12372634643377002,0.09428729894620076,0.9,0.4233657764456269,0.7197360605171439,0.5331311808690259,47,3.0,01-02-0014,record,intersection
0,0.15603328710124825,0.982532751091703,0.26929982046678635,0.1,0.12705186239309438,0.9712085537003772,0.22470782650739665,48,0.5,01-02-0014,record,intersection
1,0.15510864539990754,0.9767103347889374,0.26770396967883503,0.2,0.12705186239309438,0.9712085537003772,0.22470782650739665,48,0.5,01-02-0014,record,intersection
2,0.14956079519186316,0.9417758369723436,0.258128864951127,0.3,0.12705186239309438,0.9712085537003772,0.22470782650739665,48,0.5,01-02-0014,record,intersection
3,0.13083680073971335,0.8238719068413392,0.2258128864951127,0.4,0.12705186239309438,0.9712085537003772,0.22470782650739665,48,0.5,01-02-0014,record,intersection
4,0.10217290799815072,0.6433770014556041,0.17634151206862161,0.5,0.12705186239309438,0.9712085537003772,0.22470782650739665,48,0.5,01-02-0014,record,intersection
5,0.06865464632454923,0.43231441048034935,0.118491921005386,0.6,0.12705186239309438,0.9712085537003772,0.22470782650739665,48,0.5,01-02-0014,record,intersection
6,0.038372630605640314,0.24163027656477437,0.06622780769998005,0.7,0.12705186239309438,0.9712085537003772,0.22470782650739665,48,0.5,01-02-0014,record,intersection
7,0.016643550624133148,0.10480349344978165,0.028725314183123875,0.8,0.12705186239309438,0.9712085537003772,0.22470782650739665,48,0.5,01-02-0014,record,intersection
8,0.0036985668053629217,0.023289665211062592,0.0063834031518053055,0.9,0.12705186239309438,0.9712085537003772,0.22470782650739665,48,0.5,01-02-0014,record,intersection
0,0.23675790970494134,0.9694323144104804,0.3805714285714286,0.1,0.2009088868940754,0.9482426697392811,0.33156702122202103,48,1.0,01-02-0014,record,intersection
1,0.23569143263419837,0.9650655021834061,0.37885714285714284,0.2,0.2009088868940754,0.9482426697392811,0.33156702122202103,48,1.0,01-02-0014,record,intersection
2,0.23320298613579807,0.9548762736535662,0.37485714285714283,0.3,0.2009088868940754,0.9482426697392811,0.33156702122202103,48,1.0,01-02-0014,record,intersection
3,0.21649484536082475,0.8864628820960698,0.348,0.4,0.2009088868940754,0.9482426697392811,0.33156702122202103,48,1.0,01-02-0014,record,intersection
4,0.18663348738002133,0.7641921397379913,0.3,0.5,0.2009088868940754,0.9482426697392811,0.33156702122202103,48,1.0,01-02-0014,record,intersection
5,0.15072875933167437,0.6171761280931587,0.2422857142857143,0.6,0.2009088868940754,0.9482426697392811,0.33156702122202103,48,1.0,01-02-0014,record,intersection
6,0.10344827586206896,0.42358078602620086,0.1662857142857143,0.7,0.2009088868940754,0.9482426697392811,0.33156702122202103,48,1.0,01-02-0014,record,intersection
7,0.05367934589406328,0.2197962154294032,0.0862857142857143,0.8,0.2009088868940754,0.9482426697392811,0.33156702122202103,48,1.0,01-02-0014,record,intersection
8,0.014219694276573054,0.05822416302765648,0.022857142857142857,0.9,0.2009088868940754,0.9482426697392811,0.33156702122202103,48,1.0,01-02-0014,record,intersection
0,0.31679764243614933,0.9388646288209607,0.4737421961072347,0.1,0.2722417658925355,0.9011085744548376,0.41815198945246473,48,1.5,01-02-0014,record,intersection
1,0.31679764243614933,0.9388646288209607,0.4737421961072347,0.2,0.2722417658925355,0.9011085744548376,0.41815198945246473,48,1.5,01-02-0014,record,intersection
2,0.3143418467583497,0.9315866084425036,0.4700697759823723,0.3,0.2722417658925355,0.9011085744548376,0.41815198945246473,48,1.5,01-02-0014,record,intersection
3,0.293713163064833,0.8704512372634643,0.4392214469335292,0.4,0.2722417658925355,0.9011085744548376,0.41815198945246473,48,1.5,01-02-0014,record,intersection
4,0.268664047151277,0.7962154294032023,0.40176276165993385,0.5,0.2722417658925355,0.9011085744548376,0.41815198945246473,48,1.5,01-02-0014,record,intersection
5,0.22544204322200392,0.6681222707423581,0.3371281674623577,0.6,0.2722417658925355,0.9011085744548376,0.41815198945246473,48,1.5,01-02-0014,record,intersection
6,0.16552062868369352,0.49053857350800584,0.24752111641571797,0.7,0.2722417658925355,0.9011085744548376,0.41815198945246473,48,1.5,01-02-0014,record,intersection
7,0.0962671905697446,0.2852983988355167,0.14395886889460155,0.8,0.2722417658925355,0.9011085744548376,0.41815198945246473,48,1.5,01-02-0014,record,intersection
8,0.028978388998035363,0.0858806404657933,0.043334557473374946,0.9,0.2722417658925355,0.9011085744548376,0.41815198945246473,48,1.5,01-02-0014,record,intersection
0,0.37794299876084264,0.8879184861717613,0.5302042590178183,0.1,0.33096412203450754,0.843454114750696,0.4753895023445771,48,2.0,01-02-0014,record,intersection
1,0.37794299876084264,0.8879184861717613,0.5302042590178183,0.2,0.33096412203450754,0.843454114750696,0.4753895023445771,48,2.0,01-02-0014,record,intersection
2,0.3742255266418835,0.8791848617176128,0.5249891351586267,0.3,0.33096412203450754,0.843454114750696,0.4753895023445771,48,2.0,01-02-0014,record,intersection
3,0.35811648079306074,0.8413391557496361,0.5023902651021296,0.4,0.33096412203450754,0.843454114750696,0.4753895023445771,48,2.0,01-02-0014,record,intersection
4,0.3277571251548947,0.7700145560407569,0.459800086918731,0.5,0.33096412203450754,0.843454114750696,0.4753895023445771,48,2.0,01-02-0014,record,intersection
5,0.2850061957868649,0.6695778748180495,0.39982616253802694,0.6,0.33096412203450754,0.843454114750696,0.4753895023445771,48,2.0,01-02-0014,record,intersection
6,0.2255266418835192,0.529839883551674,0.3163841807909605,0.7,0.33096412203450754,0.843454114750696,0.4753895023445771,48,2.0,01-02-0014,record,intersection
7,0.13382899628252787,0.314410480349345,0.1877444589308996,0.8,0.33096412203450754,0.843454114750696,0.4753895023445771,48,2.0,01-02-0014,record,intersection
8,0.05080545229244114,0.11935953420669577,0.07127335940895263,0.9,0.33096412203450754,0.843454114750696,0.4753895023445771,48,2.0,01-02-0014,record,intersection
0,0.4317656129529684,0.8151382823871907,0.5645161290322581,0.1,0.38423784433021385,0.7692676538156002,0.5124929971988795,48,2.5,01-02-0014,record,intersection
1,0.4302235929067078,0.8122270742358079,0.5625,0.2,0.38423784433021385,0.7692676538156002,0.5124929971988795,48,2.5,01-02-0014,record,intersection
2,0.4263685427910563,0.8049490538573508,0.5574596774193549,0.3,0.38423784433021385,0.7692676538156002,0.5124929971988795,48,2.5,01-02-0014,record,intersection
3,0.4117193523515806,0.777292576419214,0.5383064516129032,0.4,0.38423784433021385,0.7692676538156002,0.5124929971988795,48,2.5,01-02-0014,record,intersection
4,0.37856592135697764,0.7147016011644832,0.49495967741935487,0.5,0.38423784433021385,0.7692676538156002,0.5124929971988795,48,2.5,01-02-0014,record,intersection
5,0.3407864302235929,0.6433770014556041,0.4455645161290322,0.6,0.38423784433021385,0.7692676538156002,0.5124929971988795,48,2.5,01-02-0014,record,intersection
6,0.2744795682343871,0.5181950509461426,0.3588709677419355,0.7,0.38423784433021385,0.7692676538156002,0.5124929971988795,48,2.5,01-02-0014,record,intersection
7,0.17270624518118735,0.3260553129548763,0.22580645161290322,0.8,0.38423784433021385,0.7692676538156002,0.5124929971988795,48,2.5,01-02-0014,record,intersection
8,0.06476484194294525,0.1222707423580786,0.08467741935483872,0.9,0.38423784433021385,0.7692676538156002,0.5124929971988795,48,2.5,01-02-0014,record,intersection
0,0.49339622641509434,0.7612809315866085,0.5987406983400114,0.1,0.43993691326903567,0.7106828217478118,0.5434560131344917,48,3.0,01-02-0014,record,intersection
1,0.49245283018867925,0.759825327510917,0.5975958786491128,0.2,0.43993691326903567,0.7106828217478118,0.5434560131344917,48,3.0,01-02-0014,record,intersection
2,0.4877358490566038,0.75254730713246,0.5918717801946194,0.3,0.43993691326903567,0.7106828217478118,0.5434560131344917,48,3.0,01-02-0014,record,intersection
3,0.469811320754717,0.7248908296943232,0.5701202060675443,0.4,0.43993691326903567,0.7106828217478118,0.5434560131344917,48,3.0,01-02-0014,record,intersection
4,0.439622641509434,0.6783114992721979,0.5334859759587864,0.5,0.43993691326903567,0.7106828217478118,0.5434560131344917,48,3.0,01-02-0014,record,intersection
5,0.39622641509433965,0.611353711790393,0.48082427017744706,0.6,0.43993691326903567,0.7106828217478118,0.5434560131344917,48,3.0,01-02-0014,record,intersection
6,0.330188679245283,0.5094614264919942,0.40068689181453926,0.7,0.43993691326903567,0.7106828217478118,0.5434560131344917,48,3.0,01-02-0014,record,intersection
7,0.22169811320754718,0.3420669577874818,0.2690326273611906,0.8,0.43993691326903567,0.7106828217478118,0.5434560131344917,48,3.0,01-02-0014,record,intersection
8,0.0820754716981132,0.12663755458515283,0.09959931310818546,0.9,0.43993691326903567,0.7106828217478118,0.5434560131344917,48,3.0,01-02-0014,record,intersection
0,0.1615329512893983,0.9912087912087912,0.27779488758854326,0.1,0.13875025791308368,0.9692654485553894,0.2427507664163741,45,0.5,01-02-0017,record,intersection
1,0.16117478510028654,0.989010989010989,0.2771789344009855,0.2,0.13875025791308368,0.9692654485553894,0.2427507664163741,45,0.5,01-02-0017,record,intersection
2,0.16045845272206305,0.9846153846153847,0.27594702802587,0.3,0.13875025791308368,0.9692654485553894,0.2427507664163741,45,0.5,01-02-0017,record,intersection
3,0.15365329512893983,0.9428571428571428,0.2642439174622729,0.4,0.13875025791308368,0.9692654485553894,0.2427507664163741,45,0.5,01-02-0017,record,intersection
4,0.14326647564469913,0.8791208791208791,0.24638127502309826,0.5,0.13875025791308368,0.9692654485553894,0.2427507664163741,45,0.5,01-02-0017,record,intersection
5,0.11640401146131805,0.7142857142857143,0.20018478595626732,0.6,0.13875025791308368,0.9692654485553894,0.2427507664163741,45,0.5,01-02-0017,record,intersection
6,0.07772206303724928,0.47692307692307695,0.1336618417000308,0.7,0.13875025791308368,0.9692654485553894,0.2427507664163741,45,0.5,01-02-0017,record,intersection
7,0.04011461318051576,0.24615384615384617,0.0689867570064675,0.8,0.13875025791308368,0.9692654485553894,0.2427507664163741,45,0.5,01-02-0017,record,intersection
8,0.009312320916905445,0.05714285714285714,0.016014782876501387,0.9,0.13875025791308368,0.9692654485553894,0.2427507664163741,45,0.5,01-02-0017,record,intersection
0,0.231266846361186,0.9428571428571428,0.37142857142857144,0.1,0.20688231245698555,0.8958644905390467,0.33613975020788894,45,1.0,01-02-0017,record,intersection
1,0.23018867924528302,0.9384615384615385,0.36969696969696975,0.2,0.20688231245698555,0.8958644905390467,0.33613975020788894,45,1.0,01-02-0017,record,intersection
2,0.23018867924528302,0.9384615384615385,0.36969696969696975,0.3,0.20688231245698555,0.8958644905390467,0.33613975020788894,45,1.0,01-02-0017,record,intersection
3,0.22587601078167116,0.9208791208791208,0.36277056277056274,0.4,0.20688231245698555,0.8958644905390467,0.33613975020788894,45,1.0,01-02-0017,record,intersection
4,0.21725067385444743,0.8857142857142857,0.3489177489177489,0.5,0.20688231245698555,0.8958644905390467,0.33613975020788894,45,1.0,01-02-0017,record,intersection
5,0.19838274932614555,0.8087912087912088,0.3186147186147186,0.6,0.20688231245698555,0.8958644905390467,0.33613975020788894,45,1.0,01-02-0017,record,intersection
6,0.16172506738544473,0.6593406593406593,0.2597402597402597,0.7,0.20688231245698555,0.8958644905390467,0.33613975020788894,45,1.0,01-02-0017,record,intersection
7,0.09757412398921833,0.3978021978021978,0.15670995670995672,0.8,0.20688231245698555,0.8958644905390467,0.33613975020788894,45,1.0,01-02-0017,record,intersection
8,0.03018867924528302,0.12307692307692308,0.04848484848484849,0.9,0.20688231245698555,0.8958644905390467,0.33613975020788894,45,1.0,01-02-0017,record,intersection
0,0.2860215053763441,0.8769230769230769,0.43135135135135133,0.1,0.25631323939803796,0.8112252638879858,0.3895461842896135,45,1.5,01-02-0017,record,intersection
1,0.2853046594982079,0.8747252747252747,0.43027027027027026,0.2,0.25631323939803796,0.8112252638879858,0.3895461842896135,45,1.5,01-02-0017,record,intersection
2,0.2845878136200717,0.8725274725274725,0.4291891891891892,0.3,0.25631323939803796,0.8112252638879858,0.3895461842896135,45,1.5,01-02-0017,record,intersection
3,0.27956989247311825,0.8571428571428571,0.42162162162162165,0.4,0.25631323939803796,0.8112252638879858,0.3895461842896135,45,1.5,01-02-0017,record,intersection
4,0.2731182795698925,0.8373626373626374,0.41189189189189196,0.5,0.25631323939803796,0.8112252638879858,0.3895461842896135,45,1.5,01-02-0017,record,intersection
5,0.25734767025089605,0.789010989010989,0.38810810810810814,0.6,0.25631323939803796,0.8112252638879858,0.3895461842896135,45,1.5,01-02-0017,record,intersection
6,0.21577060931899641,0.6615384615384615,0.3254054054054054,0.7,0.25631323939803796,0.8112252638879858,0.3895461842896135,45,1.5,01-02-0017,record,intersection
7,0.13405017921146953,0.41098901098901097,0.20216216216216215,0.8,0.25631323939803796,0.8112252638879858,0.3895461842896135,45,1.5,01-02-0017,record,intersection
8,0.03942652329749104,0.12087912087912088,0.05945945945945946,0.9,0.25631323939803796,0.8112252638879858,0.3895461842896135,45,1.5,01-02-0017,record,intersection
0,0.3215547703180212,0.8,0.45872715816005044,0.1,0.2891134829013287,0.7192275180440861,0.4124366113155017,45,2.0,01-02-0017,record,intersection
1,0.3206713780918728,0.7978021978021979,0.45746691871455575,0.2,0.2891134829013287,0.7192275180440861,0.4124366113155017,45,2.0,01-02-0017,record,intersection
2,0.3197879858657244,0.7956043956043956,0.45620667926906117,0.3,0.2891134829013287,0.7192275180440861,0.4124366113155017,45,2.0,01-02-0017,record,intersection
3,0.3136042402826855,0.7802197802197802,0.4473850031505987,0.4,0.2891134829013287,0.7192275180440861,0.4124366113155017,45,2.0,01-02-0017,record,intersection
4,0.30565371024734983,0.7604395604395604,0.43604284814114685,0.5,0.2891134829013287,0.7192275180440861,0.4124366113155017,45,2.0,01-02-0017,record,intersection
5,0.28533568904593637,0.7098901098901099,0.40705734089477,0.6,0.2891134829013287,0.7192275180440861,0.4124366113155017,45,2.0,01-02-0017,record,intersection
6,0.24911660777385158,0.6197802197802198,0.3553875236294896,0.7,0.2891134829013287,0.7192275180440861,0.4124366113155017,45,2.0,01-02-0017,record,intersection
7,0.16342756183745583,0.4065934065934066,0.23314429741650916,0.8,0.2891134829013287,0.7192275180440861,0.4124366113155017,45,2.0,01-02-0017,record,intersection
8,0.05123674911660778,0.12747252747252746,0.07309388783868935,0.9,0.2891134829013287,0.7192275180440861,0.4124366113155017,45,2.0,01-02-0017,record,intersection
0,0.35480225988700564,0.6901098901098901,0.4686567164179104,0.1,0.3169509708656066,0.6115373778095672,0.4175116809896748,45,2.5,01-02-0017,record,intersection
1,0.3536723163841808,0.6879120879120879,0.4671641791044776,0.2,0.3169509708656066,0.6115373778095672,0.4175116809896748,45,2.5,01-02-0017,record,intersection
2,0.3525423728813559,0.6857142857142857,0.46567164179104475,0.3,0.3169509708656066,0.6115373778095672,0.4175116809896748,45,2.5,01-02-0017,record,intersection
3,0.34689265536723163,0.6747252747252748,0.4582089552238806,0.4,0.3169509708656066,0.6115373778095672,0.4175116809896748,45,2.5,01-02-0017,record,intersection
4,0.34124293785310733,0.6637362637362637,0.4507462686567164,0.5,0.3169509708656066,0.6115373778095672,0.4175116809896748,45,2.5,01-02-0017,record,intersection
5,0.31864406779661014,0.6197802197802198,0.4208955223880597,0.6,0.3169509708656066,0.6115373778095672,0.4175116809896748,45,2.5,01-02-0017,record,intersection
6,0.27796610169491526,0.5406593406593406,0.36716417910447763,0.7,0.3169509708656066,0.6115373778095672,0.4175116809896748,45,2.5,01-02-0017,record,intersection
7,0.17740112994350282,0.34505494505494505,0.2343283582089552,0.8,0.3169509708656066,0.6115373778095672,0.4175116809896748,45,2.5,01-02-0017,record,intersection
8,0.06440677966101695,0.12527472527472527,0.08507462686567163,0.9,0.3169509708656066,0.6115373778095672,0.4175116809896748,45,2.5,01-02-0017,record,intersection
0,0.37193460490463215,0.6,0.4592094196804037,0.1,0.3321044631373331,0.5232784966512777,0.40632823512086336,45,3.0,01-02-0017,record,intersection
1,0.37193460490463215,0.6,0.4592094196804037,0.2,0.3321044631373331,0.5232784966512777,0.40632823512086336,45,3.0,01-02-0017,record,intersection
2,0.37057220708446864,0.5978021978021978,0.45752733389402855,0.3,0.3321044631373331,0.5232784966512777,0.40632823512086336,45,3.0,01-02-0017,record,intersection
3,0.3678474114441417,0.5934065934065934,0.4541631623212784,0.4,0.3321044631373331,0.5232784966512777,0.40632823512086336,45,3.0,01-02-0017,record,intersection
4,0.3555858310626703,0.5736263736263736,0.4390243902439024,0.5,0.3321044631373331,0.5232784966512777,0.40632823512086336,45,3.0,01-02-0017,record,intersection
5,0.335149863760218,0.5406593406593406,0.41379310344827586,0.6,0.3321044631373331,0.5232784966512777,0.40632823512086336,45,3.0,01-02-0017,record,intersection
6,0.28746594005449594,0.46373626373626375,0.3549201009251472,0.7,0.3321044631373331,0.5232784966512777,0.40632823512086336,45,3.0,01-02-0017,record,intersection
7,0.17983651226158037,0.29010989010989013,0.2220353238015139,0.8,0.3321044631373331,0.5232784966512777,0.40632823512086336,45,3.0,01-02-0017,record,intersection
8,0.05858310626702997,0.0945054945054945,0.07232968881412952,0.9,0.3321044631373331,0.5232784966512777,0.40632823512086336,45,3.0,01-02-0017,record,intersection
0,0.17038156403475632,0.9912087912087912,0.2907801418439716,0.1,0.14614334616399322,0.9665236144526085,0.2538962693461214,46,0.5,01-02-0017,record,intersection
1,0.17000377786173027,0.989010989010989,0.2901353965183753,0.2,0.14614334616399322,0.9665236144526085,0.2538962693461214,46,0.5,01-02-0017,record,intersection
2,0.16924820551567812,0.9846153846153847,0.28884590586718245,0.3,0.14614334616399322,0.9665236144526085,0.2538962693461214,46,0.5,01-02-0017,record,intersection
3,0.16320362674726105,0.9494505494505494,0.27852998065764023,0.4,0.14614334616399322,0.9665236144526085,0.2538962693461214,46,0.5,01-02-0017,record,intersection
4,0.1522478277295051,0.8857142857142857,0.25983236621534495,0.5,0.14614334616399322,0.9665236144526085,0.2538962693461214,46,0.5,01-02-0017,record,intersection
5,0.1269361541367586,0.7384615384615385,0.21663442940038685,0.6,0.14614334616399322,0.9665236144526085,0.2538962693461214,46,0.5,01-02-0017,record,intersection
6,0.08500188893086513,0.4945054945054945,0.14506769825918764,0.7,0.14614334616399322,0.9665236144526085,0.2538962693461214,46,0.5,01-02-0017,record,intersection
7,0.04533434076312807,0.26373626373626374,0.07736943907156672,0.8,0.14614334616399322,0.9665236144526085,0.2538962693461214,46,0.5,01-02-0017,record,intersection
8,0.011711371363808084,0.06813186813186813,0.019987105093488073,0.9,0.14614334616399322,0.9665236144526085,0.2538962693461214,46,0.5,01-02-0017,record,intersection
0,0.24122310305775765,0.9362637362637363,0.3836109860423233,0.1,0.2145636216619236,0.885720788087652,0.3454442476679163,46,1.0,01-02-0017,record,intersection
1,0.23952434881087203,0.9296703296703297,0.3809095002251238,0.2,0.2145636216619236,0.885720788087652,0.3454442476679163,46,1.0,01-02-0017,record,intersection
2,0.23952434881087203,0.9296703296703297,0.3809095002251238,0.3,0.2145636216619236,0.885720788087652,0.3454442476679163,46,1.0,01-02-0017,record,intersection
3,0.23556058890147225,0.9142857142857143,0.37460603331832504,0.4,0.2145636216619236,0.885720788087652,0.3454442476679163,46,1.0,01-02-0017,record,intersection
4,0.22819932049830124,0.8857142857142857,0.3628995947771274,0.5,0.2145636216619236,0.885720788087652,0.3454442476679163,46,1.0,01-02-0017,record,intersection
5,0.21064552661381652,0.8175824175824176,0.33498424133273297,0.6,0.2145636216619236,0.885720788087652,0.3454442476679163,46,1.0,01-02-0017,record,intersection
6,0.17044167610419025,0.6615384615384615,0.27104907699234576,0.7,0.2145636216619236,0.885720788087652,0.3454442476679163,46,1.0,01-02-0017,record,intersection
7,0.10588901472253681,0.41098901098901097,0.16839261593876634,0.8,0.2145636216619236,0.885720788087652,0.3454442476679163,46,1.0,01-02-0017,record,intersection
8,0.03114382785956965,0.12087912087912088,0.049527239981990094,0.9,0.2145636216619236,0.885720788087652,0.3454442476679163,46,1.0,01-02-0017,record,intersection
0,0.292755787901419,0.8615384615384616,0.4370122630992197,0.1,0.2615669693002225,0.7924225675704966,0.3933085901780431,46,1.5,01-02-0017,record,intersection
1,0.29200896191187453,0.8593406593406593,0.4358974358974359,0.2,0.2615669693002225,0.7924225675704966,0.3933085901780431,46,1.5,01-02-0017,record,intersection
2,0.29200896191187453,0.8593406593406593,0.4358974358974359,0.3,0.2615669693002225,0.7924225675704966,0.3933085901780431,46,1.5,01-02-0017,record,intersection
3,0.2867811799850635,0.843956043956044,0.4280936454849499,0.4,0.2615669693002225,0.7924225675704966,0.3933085901780431,46,1.5,01-02-0017,record,intersection
4,0.2793129200896191,0.8219780219780219,0.4169453734671126,0.5,0.2615669693002225,0.7924225675704966,0.3933085901780431,46,1.5,01-02-0017,record,intersection
5,0.26362957430918593,0.7758241758241758,0.39353400222965434,0.6,0.2615669693002225,0.7924225675704966,0.3933085901780431,46,1.5,01-02-0017,record,intersection
6,0.21882001493651979,0.643956043956044,0.326644370122631,0.7,0.2615669693002225,0.7924225675704966,0.3933085901780431,46,1.5,01-02-0017,record,intersection
7,0.1426437640029873,0.4197802197802198,0.2129319955406912,0.8,0.2615669693002225,0.7924225675704966,0.3933085901780431,46,1.5,01-02-0017,record,intersection
8,0.03659447348767737,0.1076923076923077,0.05462653288740246,0.9,0.2615669693002225,0.7924225675704966,0.3933085901780431,46,1.5,01-02-0017,record,intersection
0,0.32706766917293234,0.7648351648351648,0.4581961816984858,0.1,0.2935995600881672,0.688568827622082,0.41166770873490754,46,2.0,01-02-0017,record,intersection
1,0.32612781954887216,0.7626373626373626,0.45687952600394993,0.2,0.2935995600881672,0.688568827622082,0.41166770873490754,46,2.0,01-02-0017,record,intersection
2,0.325187969924812,0.7604395604395604,0.45556287030941406,0.3,0.2935995600881672,0.688568827622082,0.41166770873490754,46,2.0,01-02-0017,record,intersection
3,0.31954887218045114,0.7472527472527473,0.4476629361421988,0.4,0.2935995600881672,0.688568827622082,0.41166770873490754,46,2.0,01-02-0017,record,intersection
4,0.31109022556390975,0.7274725274725274,0.43581303489137585,0.5,0.2935995600881672,0.688568827622082,0.41166770873490754,46,2.0,01-02-0017,record,intersection
5,0.2951127819548872,0.6901098901098901,0.413429888084266,0.6,0.2935995600881672,0.688568827622082,0.41166770873490754,46,2.0,01-02-0017,record,intersection
6,0.25469924812030076,0.5956043956043956,0.3568136932192232,0.7,0.2935995600881672,0.688568827622082,0.41166770873490754,46,2.0,01-02-0017,record,intersection
7,0.16447368421052633,0.38461538461538464,0.23041474654377886,0.8,0.2935995600881672,0.688568827622082,0.41166770873490754,46,2.0,01-02-0017,record,intersection
8,0.05169172932330827,0.12087912087912088,0.07241606319947333,0.9,0.2935995600881672,0.688568827622082,0.41166770873490754,46,2.0,01-02-0017,record,intersection
0,0.35697399527186763,0.6637362637362637,0.4642582628747118,0.1,0.3209137595183283,0.5891800507185122,0.41550878158389504,46,2.5,01-02-0017,record,intersection
1,0.35697399527186763,0.6637362637362637,0.4642582628747118,0.2,0.3209137595183283,0.5891800507185122,0.41550878158389504,46,2.5,01-02-0017,record,intersection
2,0.3557919621749409,0.6615384615384615,0.46272098385857036,0.3,0.3209137595183283,0.5891800507185122,0.41550878158389504,46,2.5,01-02-0017,record,intersection
3,0.35224586288416077,0.654945054945055,0.45810914681014603,0.4,0.3209137595183283,0.5891800507185122,0.41550878158389504,46,2.5,01-02-0017,record,intersection
4,0.34515366430260047,0.6417582417582418,0.4488854727132975,0.5,0.3209137595183283,0.5891800507185122,0.41550878158389504,46,2.5,01-02-0017,record,intersection
5,0.32742316784869974,0.6087912087912087,0.42582628747117596,0.6,0.3209137595183283,0.5891800507185122,0.41550878158389504,46,2.5,01-02-0017,record,intersection
6,0.2777777777777778,0.5164835164835165,0.361260568793236,0.7,0.3209137595183283,0.5891800507185122,0.41550878158389504,46,2.5,01-02-0017,record,intersection
7,0.18085106382978725,0.3362637362637363,0.2352036894696388,0.8,0.3209137595183283,0.5891800507185122,0.41550878158389504,46,2.5,01-02-0017,record,intersection
8,0.0591016548463357,0.10989010989010989,0.0768639508070715,0.9,0.3209137595183283,0.5891800507185122,0.41550878158389504,46,2.5,01-02-0017,record,intersection
0,0.37376586741889983,0.5824175824175825,0.4553264604810997,0.1,0.33288075518618826,0.5048334308689338,0.40120923462510716,46,3.0,01-02-0017,record,intersection
1,0.37376586741889983,0.5824175824175825,0.4553264604810997,0.2,0.33288075518618826,0.5048334308689338,0.40120923462510716,46,3.0,01-02-0017,record,intersection
2,0.3723554301833568,0.5802197802197803,0.4536082474226804,0.3,0.33288075518618826,0.5048334308689338,0.40120923462510716,46,3.0,01-02-0017,record,intersection
3,0.3695345557122708,0.5758241758241758,0.4501718213058419,0.4,0.33288075518618826,0.5048334308689338,0.40120923462510716,46,3.0,01-02-0017,record,intersection
4,0.3554301833568406,0.5538461538461539,0.4329896907216495,0.5,0.33288075518618826,0.5048334308689338,0.40120923462510716,46,3.0,01-02-0017,record,intersection
5,0.3328631875881523,0.5186813186813187,0.4054982817869416,0.6,0.33288075518618826,0.5048334308689338,0.40120923462510716,46,3.0,01-02-0017,record,intersection
6,0.28067700987306066,0.43736263736263736,0.34192439862542956,0.7,0.33288075518618826,0.5048334308689338,0.40120923462510716,46,3.0,01-02-0017,record,intersection
7,0.17489421720733428,0.2725274725274725,0.21305841924398625,0.8,0.33288075518618826,0.5048334308689338,0.40120923462510716,46,3.0,01-02-0017,record,intersection
8,0.05500705218617771,0.08571428571428572,0.06701030927835051,0.9,0.33288075518618826,0.5048334308689338,0.40120923462510716,46,3.0,01-02-0017,record,intersection
0,0.17660910518053374,0.989010989010989,0.2997002997002997,0.1,0.152021933299904,0.9626655395886166,0.26257813065796026,47,0.5,01-02-0017,record,intersection
1,0.17621664050235478,0.9868131868131869,0.299034299034299,0.2,0.152021933299904,0.9626655395886166,0.26257813065796026,47,0.5,01-02-0017,record,intersection
