,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,lam3,threshold,record,evaluation
5,0.0462175212692573,0.2484548825710754,0.07793718495540908,0.6,0.16205304065309017,0.5011791951225276,0.2449145505923546,10,3.0,C2253,record
5,0.0610079575596817,0.22384428223844283,0.0958832725377801,0.6,0.15108182733241604,0.42587723865056226,0.22303943287549846,10,3.0,C1119,record
5,0.04204993429697766,0.15047021943573669,0.06573091407052378,0.6,0.17585489615178543,0.33378997619076106,0.23035099452577343,10,3.0,C1144,record
5,0.13157894736842105,0.1906158357771261,0.155688622754491,0.6,0.44991020642280144,0.4076218757733234,0.42772333788832373,10,3.0,C2294,record
5,0.015544041450777202,0.015957446808510637,0.015748031496062995,0.6,0.08901725259171417,0.06522409395408807,0.07528551554563395,10,3.0,C1112,record
6,0.05860033726812816,0.12752293577981652,0.08030040439052571,0.7,0.36611884579436726,0.48925010648819967,0.4188220388739532,10,2.5,C1522,record
6,0.023849450344699086,0.15822002472187885,0.04145077720207254,0.7,0.1387287176429067,0.5387527471229057,0.22064213302363841,10,2.5,C2253,record
6,0.03115423901940756,0.14841849148418493,0.05149852258336851,0.7,0.12393613107355718,0.46036807580174927,0.19529634568187526,10,2.5,C1119,record
6,0.01899770717327219,0.09090909090909091,0.03142779734489298,0.7,0.14541789698067606,0.37504337110108754,0.20957570388694352,10,2.5,C1144,record
6,0.07370184254606366,0.12903225806451613,0.09381663113006396,0.7,0.39985034089019456,0.4462818609255135,0.42179213565268237,10,2.5,C2294,record
6,0.01838235294117647,0.026595744680851064,0.021739130434782608,0.7,0.08345913306016821,0.08677859685511674,0.08508650186195428,10,2.5,C1112,record
7,0.026153846153846153,0.046788990825688076,0.03355263157894737,0.8,0.41662334566188425,0.45419563506674465,0.43459894479608313,10,3.0,C1522,record
7,0.00942745458726144,0.05067985166872682,0.015897634742148118,0.8,0.16205304065309017,0.5011791951225276,0.2449145505923546,10,3.0,C2253,record
7,0.01989389920424403,0.072992700729927,0.03126628452318916,0.8,0.15108182733241604,0.42587723865056226,0.22303943287549846,10,3.0,C1119,record
7,0.008760402978537012,0.03134796238244514,0.013693940431359122,0.8,0.17585489615178543,0.33378997619076106,0.23035099452577343,10,3.0,C1144,record
7,0.029352226720647773,0.04252199413489736,0.03473053892215569,0.8,0.44991020642280144,0.4076218757733234,0.42772333788832373,10,3.0,C2294,record
7,0.0051813471502590676,0.005319148936170213,0.005249343832020997,0.8,0.08901725259171417,0.06522409395408807,0.07528551554563395,10,3.0,C1112,record
8,0.005089058524173028,0.007339449541284404,0.006010518407212623,0.9,0.45887042755150387,0.40555038155263406,0.4305659350556278,20,1.5,C1522,record
8,0.002297676793464386,0.011124845488257108,0.0038087177316969956,0.9,0.16860466075615596,0.48293120967932507,0.24994618553271433,20,1.5,C2253,record
8,0.008655126498002663,0.031630170316301706,0.013591217982226865,0.9,0.1403283382122177,0.39806330695543524,0.2075053090800535,20,1.5,C1119,record
8,0.001685630004214075,0.006269592476489028,0.0026569246097641976,0.9,0.1462890898892161,0.29954774410452134,0.19657670036313674,20,1.5,C1144,record
8,0.00620347394540943,0.007331378299120235,0.006720430107526883,0.9,0.5029959055956859,0.373929720366246,0.42896481242281875,20,1.5,C2294,record
8,0.0,0.0,0.0,0.9,0.04744026217824302,0.041791630462202536,0.044437159121390034,20,1.5,C1112,record
0,0.19709355131698456,0.7397727272727272,0.31125986134353334,0.1,0.16347192595614957,0.5064314999410555,0.24716199219118334,10,3.0,C9176,record
0,0.0195822454308094,0.4166666666666667,0.03740648379052369,0.1,0.015077193163628853,0.21782178217821782,0.02820228024040424,10,3.0,C9826,record
0,0.011764705882352941,0.058823529411764705,0.0196078431372549,0.1,0.005103643216080402,0.021851187808157778,0.00827463294576933,10,3.0,R0031,record
0,0.11770640659155877,0.8353221957040573,0.20633750921149596,0.1,0.11181419790659398,0.5528825482669485,0.1860099933598359,10,3.0,C9502,record
0,0.32103825136612024,0.793918918918919,0.45719844357976663,0.1,0.3047993502742863,0.5386261424633686,0.38930029902391255,10,3.0,C9303,record
0,0.10317460317460317,0.5515151515151515,0.17382999044890163,0.1,0.09578935421632051,0.3770550393137956,0.15276847611635022,10,3.0,C9832,record
1,0.18498334847108688,0.6943181818181818,0.29213483146067415,0.2,0.16347192595614957,0.5064314999410555,0.24716199219118334,10,3.0,C9176,record
1,0.01762402088772846,0.375,0.03366583541147132,0.2,0.015077193163628853,0.21782178217821782,0.02820228024040424,10,3.0,C9826,record
1,0.00784313725490196,0.0392156862745098,0.0130718954248366,0.2,0.005103643216080402,0.021851187808157778,0.00827463294576933,10,3.0,R0031,record
1,0.11333445434672944,0.8042959427207638,0.19867354458364037,0.2,0.11181419790659398,0.5528825482669485,0.1860099933598359,10,3.0,C9502,record
1,0.30783242258652094,0.7612612612612613,0.4383916990920882,0.2,0.3047993502742863,0.5386261424633686,0.38930029902391255,10,3.0,C9303,record
1,0.09977324263038549,0.5333333333333333,0.16809933142311367,0.2,0.09578935421632051,0.3770550393137956,0.15276847611635022,10,3.0,C9832,record
2,0.17257039055404177,0.6477272727272727,0.27253167583074345,0.3,0.16347192595614957,0.5064314999410555,0.24716199219118334,10,3.0,C9176,record
2,0.014360313315926894,0.3055555555555556,0.02743142144638404,0.3,0.015077193163628853,0.21782178217821782,0.02820228024040424,10,3.0,C9826,record
2,0.00392156862745098,0.0196078431372549,0.0065359477124183,0.3,0.005103643216080402,0.021851187808157778,0.00827463294576933,10,3.0,R0031,record
2,0.10442239784765428,0.7410501193317423,0.18305084745762712,0.3,0.11181419790659398,0.5528825482669485,0.1860099933598359,10,3.0,C9502,record
2,0.27823315118397085,0.6880630630630631,0.3962386511024643,0.3,0.3047993502742863,0.5386261424633686,0.38930029902391255,10,3.0,C9303,record
2,0.09183673469387756,0.4909090909090909,0.15472779369627507,0.3,0.09578935421632051,0.3770550393137956,0.15276847611635022,10,3.0,C9832,record
3,0.14774447471995156,0.5545454545454546,0.23332536457088213,0.4,0.16347192595614957,0.5064314999410555,0.24716199219118334,10,3.0,C9176,record
3,0.011096605744125326,0.2361111111111111,0.02119700748129676,0.4,0.015077193163628853,0.21782178217821782,0.02820228024040424,10,3.0,C9826,record
3,0.0,0.0,0.0,0.4,0.005103643216080402,0.021851187808157778,0.00827463294576933,10,3.0,R0031,record
3,0.09012947704725072,0.639618138424821,0.15799557848194548,0.4,0.11181419790659398,0.5528825482669485,0.1860099933598359,10,3.0,C9502,record
3,0.2395264116575592,0.5923423423423423,0.3411154345006485,0.4,0.3047993502742863,0.5386261424633686,0.38930029902391255,10,3.0,C9303,record
3,0.07596371882086168,0.40606060606060607,0.1279847182425979,0.4,0.09578935421632051,0.3770550393137956,0.15276847611635022,10,3.0,C9832,record
4,0.11141386618225856,0.41818181818181815,0.17595027492230458,0.5,0.16347192595614957,0.5064314999410555,0.24716199219118334,10,3.0,C9176,record
4,0.00587467362924282,0.125,0.011221945137157107,0.5,0.015077193163628853,0.21782178217821782,0.02820228024040424,10,3.0,C9826,record
4,0.0,0.0,0.0,0.5,0.005103643216080402,0.021851187808157778,0.00827463294576933,10,3.0,R0031,record
4,0.06658819572893897,0.47255369928400953,0.11672807663964628,0.5,0.11181419790659398,0.5528825482669485,0.1860099933598359,10,3.0,C9502,record
4,0.18214936247723132,0.45045045045045046,0.2594033722438392,0.5,0.3047993502742863,0.5386261424633686,0.38930029902391255,10,3.0,C9303,record
4,0.05442176870748299,0.2909090909090909,0.09169054441260743,0.5,0.09578935421632051,0.3770550393137956,0.15276847611635022,10,3.0,C9832,record
5,0.0559593023255814,0.2625,0.09225239616613419,0.6,0.1369105560517416,0.5361198800151946,0.2181193210583815,10,2.5,C9176,record
5,0.004195804195804196,0.125,0.008119079837618403,0.6,0.01401973866832549,0.2842804828428048,0.026721656844715426,10,2.5,C9826,record
5,0.0029069767441860465,0.0196078431372549,0.005063291139240506,0.6,0.00841669407735619,0.04874495741819812,0.014354777500948733,10,2.5,R0031,record
5,0.041666666666666664,0.33770883054892603,0.07418086500655308,0.6,0.10102626341950971,0.5864401862816707,0.17236000612053337,10,2.5,C9502,record
5,0.1128375878653348,0.34346846846846846,0.16986911723753828,0.6,0.2622068037073474,0.5772315599676691,0.3606078751881403,10,2.5,C9303,record
5,0.030493273542600896,0.20606060606060606,0.053125,0.6,0.08177079928445351,0.4097867524422206,0.1363363869222499,10,2.5,C9832,record
6,0.029554263565891473,0.13863636363636364,0.04872204472843451,0.7,0.1369105560517416,0.5361198800151946,0.2181193210583815,10,2.5,C9176,record
6,0.002797202797202797,0.08333333333333333,0.005412719891745602,0.7,0.01401973866832549,0.2842804828428048,0.026721656844715426,10,2.5,C9826,record
6,0.0029069767441860465,0.0196078431372549,0.005063291139240506,0.7,0.00841669407735619,0.04874495741819812,0.014354777500948733,10,2.5,R0031,record
6,0.023851590106007067,0.19331742243436753,0.04246395806028833,0.7,0.10102626341950971,0.5864401862816707,0.17236000612053337,10,2.5,C9502,record
6,0.07103218645948946,0.21621621621621623,0.10693400167084378,0.7,0.2622068037073474,0.5772315599676691,0.3606078751881403,10,2.5,C9303,record
6,0.016143497757847534,0.10909090909090909,0.028125,0.7,0.08177079928445351,0.4097867524422206,0.1363363869222499,10,2.5,C9832,record
7,0.01604601877081441,0.060227272727272727,0.02534066459478843,0.8,0.16347192595614957,0.5064314999410555,0.24716199219118334,10,3.0,C9176,record
7,0.0013054830287206266,0.027777777777777776,0.002493765586034913,0.8,0.015077193163628853,0.21782178217821782,0.02820228024040424,10,3.0,C9826,record
7,0.0,0.0,0.0,0.8,0.005103643216080402,0.021851187808157778,0.00827463294576933,10,3.0,R0031,record
7,0.00992096855557424,0.07040572792362769,0.01739130434782609,0.8,0.11181419790659398,0.5528825482669485,0.1860099933598359,10,3.0,C9502,record
7,0.03278688524590164,0.08108108108108109,0.04669260700389105,0.8,0.3047993502742863,0.5386261424633686,0.38930029902391255,10,3.0,C9303,record
7,0.01020408163265306,0.05454545454545454,0.017191977077363894,0.8,0.09578935421632051,0.3770550393137956,0.15276847611635022,10,3.0,C9832,record
8,0.005856791989419989,0.035227272727272725,0.010043738862789567,0.9,0.10358130224948675,0.554811836055696,0.1745708730501372,20,1.0,C9176,record
8,0.0,0.0,0.0,0.9,0.01192302489004832,0.3167638681676387,0.02298104101016214,20,1.0,C9826,record
8,0.0,0.0,0.0,0.9,0.004871618523613021,0.047624383684446436,0.008839066594567613,20,1.0,R0031,record
8,0.003460668175163051,0.031026252983293555,0.006226799185726261,0.9,0.0888850177355555,0.6132168813878917,0.15526462311511652,20,1.0,C9502,record
8,0.009900990099009901,0.03153153153153153,0.015069967707212056,0.9,0.24585033864737998,0.5820863816293963,0.3456934099933997,20,1.0,C9303,record
8,0.0026827632461435278,0.024242424242424242,0.004830917874396136,0.9,0.061922043924661725,0.4339706933523946,0.1083796971229657,20,1.0,C9832,record
